"gene","avexpr","lfc","padj","pvalue","Comparison","Significant","Regulation","Species"
"CD3D",10.7904452873397,-0.29637565842379,0.410555254124544,0.286322300603741,"Middle",FALSE,"None","MCy"
"IL17B",7.1034566637838,-0.0865937821567577,0.1300685556199,0.0491557788121958,"Middle",FALSE,"None","MCy"
"LILRB3",7.12898695434637,-0.122654698813082,0.144437986875987,0.0587131037560828,"Middle",FALSE,"None","MCy"
"ADA",8.57788576607522,0.246162995334595,0.41182223079558,0.289345229688843,"Middle",FALSE,"None","MCy"
"TNFRSF9",7.11234846351253,-0.0899307727891845,0.137414464305703,0.0549657857222813,"Middle",FALSE,"None","MCy"
"SKI",7.47382797991268,-0.314258298006896,0.383593484504451,0.261541012162126,"Middle",FALSE,"None","MCy"
"HSD11B1",7.08301937388458,-0.0750244538183189,0.130436748170008,0.0496337236543019,"Middle",FALSE,"None","MCy"
"ANP32B",9.58878770455173,-0.188117918453186,0.406527975410602,0.281401832329676,"Middle",FALSE,"None","MCy"
"BIRC2",9.36338251819184,-0.155777901939784,0.410844073399735,0.287057287648126,"Middle",FALSE,"None","MCy"
"TNFRSF11A",7.15402263571878,-0.172379673778268,0.221997702838375,0.100908046744716,"Middle",FALSE,"None","MCy"
"TYK2",8.74488363650563,0.126691536081816,0.423511814906523,0.299208347154738,"Middle",FALSE,"None","MCy"
"CXCL3",8.05549567520798,0.311291527541828,0.427319596926118,0.30356340197219,"Middle",FALSE,"None","MCy"
"CCL5",8.71759251247826,-0.275763735833531,0.426054677697185,0.302111498730731,"Middle",FALSE,"None","MCy"
"DUSP4",7.25429856629081,-0.193870495655695,0.194263323365776,0.0847694501959751,"Middle",FALSE,"None","MCy"
"CD8A",7.75453447550496,-0.229470925921364,0.428732242318355,0.305123725701894,"Middle",FALSE,"None","MCy"
"LAMP3",7.07571677731325,-0.0657941239511075,0.134361039554234,0.0526974466823098,"Middle",FALSE,"None","MCy"
"EBI3",7.07514307257101,-0.0657941239511075,0.136594898712284,0.0537509796231455,"Middle",FALSE,"None","MCy"
"GUSB",7.34312342966865,-0.246546523246541,0.28418489099901,0.139878017777435,"Middle",FALSE,"None","MCy"
"HMGB1",11.572400868242,-0.158034579528456,0.482310341898449,0.350144780676926,"Middle",FALSE,"None","MCy"
"JAK1",11.0231691459106,0.132029686517289,0.475745939171896,0.344143491063307,"Middle",FALSE,"None","MCy"
"TBP",7.3757995903055,-0.243735240504694,0.328974653039415,0.195752498281727,"Middle",FALSE,"None","MCy"
"CAMP",10.9536521473006,0.385838461257087,0.474726439152148,0.342329264773584,"Middle",FALSE,"None","MCy"
"HLA-DMB",7.38576515562252,-0.27999568682695,0.413510873261852,0.291605719715826,"Middle",FALSE,"None","MCy"
"CTSC",8.51599112070588,0.23513782126887,0.483519170915866,0.352278253095845,"Middle",FALSE,"None","MCy"
"CCL18",7.07915621459689,-0.0636056263512295,0.143798607881624,0.0582664489078787,"Middle",FALSE,"None","MCy"
"IKZF3",8.20772059965011,-0.240100537321643,0.485223616843138,0.354150224241355,"Middle",FALSE,"None","MCy"
"IL1RAP",10.0934532058028,0.388758525044818,0.47319822952679,0.340456907997197,"Middle",FALSE,"None","MCy"
"CASP3",9.72138614053732,-0.20316012154813,0.468536182328188,0.33527719021147,"Middle",FALSE,"None","MCy"
"TIGIT",7.41056994575506,-0.264762615033979,0.340453392997214,0.218420748234576,"Middle",FALSE,"None","MCy"
"IRF4",8.60379279631216,-0.205785463553074,0.487968614543254,0.35805489248953,"Middle",FALSE,"None","MCy"
"PLA2G6",7.086039952211,-0.0651633542128334,0.145068099307799,0.0591576404969465,"Middle",FALSE,"None","MCy"
"NCF4",7.52897652602195,0.216087313697346,0.406816735286184,0.28265838101053,"Middle",FALSE,"None","MCy"
"TARP",9.11300325180359,-0.251584436392978,0.474726439152148,0.342789480738434,"Middle",FALSE,"None","MCy"
"IL12RB2",7.24841578088159,-0.17029809559196,0.207058118498574,0.0914282601162535,"Middle",FALSE,"None","MCy"
"TNFSF14",7.69506175542057,0.238787794265846,0.471019641137507,0.337666028451823,"Middle",FALSE,"None","MCy"
"CD207",7.14481802969817,-0.127190662867437,0.235014583757429,0.111357586185214,"Middle",FALSE,"None","MCy"
"CD1A",7.52904333212704,-0.287644257131056,0.482509373515128,0.350915908011002,"Middle",FALSE,"None","MCy"
"CFH",7.48433420210317,-0.258995347485383,0.352753782696007,0.231736267626092,"Middle",FALSE,"None","MCy"
"CD70",7.08933227186733,-0.0749620715443884,0.14806949528732,0.060573884435722,"Middle",FALSE,"None","MCy"
"LAIR1",7.86089764085562,0.225988966092997,0.511653654168958,0.380085571668369,"Middle",FALSE,"None","MCy"
"CXCR3",7.61515376745527,-0.239151378020471,0.499058105033493,0.368996245960698,"Middle",FALSE,"None","MCy"
"CREB1",9.15140668423814,-0.132254451533161,0.497863850782159,0.367255412005541,"Middle",FALSE,"None","MCy"
"IL27",7.3654452421204,0.275386500547243,0.410552751117809,0.28578736960928,"Middle",FALSE,"None","MCy"
"CFP",9.64985379885269,0.187239267759177,0.496396872073411,0.365528605799512,"Middle",FALSE,"None","MCy"
"PTGDR2",7.09355687293262,-0.0956520681892323,0.162890108504164,0.0681176817381051,"Middle",FALSE,"None","MCy"
"XCR1",7.49639149213482,-0.271060571323823,0.516130506875374,0.384081533038428,"Middle",FALSE,"None","MCy"
"CTSS",12.4205966883844,0.139497538815975,0.609738981921611,0.482248103883456,"Middle",FALSE,"None","MCy"
"SLC2A1",7.57777993012036,0.20127655899724,0.499058105033493,0.369432623206612,"Middle",FALSE,"None","MCy"
"ALAS1",8.57691174111756,0.138388732591999,0.544676412779019,0.411690483425181,"Middle",FALSE,"None","MCy"
"FASLG",7.47779247431658,-0.219300375809381,0.510080361986588,0.37825439830434,"Middle",FALSE,"None","MCy"
"ICAM1",7.86221411372008,0.173673162063639,0.535746847184961,0.403549573204256,"Middle",FALSE,"None","MCy"
"CD160",7.21170967758788,-0.178599237583279,0.328974653039415,0.196553902655424,"Middle",FALSE,"None","MCy"
"MYC",8.34898002468153,-0.213651984081141,0.549635949560611,0.418533357881244,"Middle",FALSE,"None","MCy"
"CCL16",7.0780536534475,-0.0614099122669396,0.157822476526804,0.0655747767859835,"Middle",FALSE,"None","MCy"
"GATA3",7.0780536534475,-0.0614099122669396,0.157822476526804,0.0655747767859835,"Middle",FALSE,"None","MCy"
"DPP4",7.66226619496813,-0.203544712196179,0.528784521786728,0.396931757912635,"Middle",FALSE,"None","MCy"
"BCL10",8.07902828513394,-0.15073485812148,0.557975942924693,0.42749972608568,"Middle",FALSE,"None","MCy"
"GZMK",8.44391416535114,-0.280355752957616,0.567410809086505,0.436980012712074,"Middle",FALSE,"None","MCy"
"MMP9",9.38230971130396,-0.274195165217677,0.546533576910375,0.413803993946427,"Middle",FALSE,"None","MCy"
"CD74",12.5539418894599,-0.157259101171604,0.689768264333112,0.577366841510882,"Middle",FALSE,"None","MCy"
"FLT3LG",7.71930852714853,-0.195991498515173,0.560487525017187,0.430192373097607,"Middle",FALSE,"None","MCy"
"PDGFB",8.06331471596896,0.188927913227442,0.569094471348372,0.440004030976064,"Middle",FALSE,"None","MCy"
"KLRK1",9.01146341821669,-0.203782171782981,0.549635949560611,0.418825989169166,"Middle",FALSE,"None","MCy"
"FN1",9.05361436589648,0.363479882409846,0.560876502974221,0.431219337351609,"Middle",FALSE,"None","MCy"
"LGALS3",11.2960057671999,-0.259363034874591,0.608268724851515,0.479505345434896,"Middle",FALSE,"None","MCy"
"C14orf166",10.0068640778093,-0.105158375297707,0.569094471348372,0.44049390249822,"Middle",FALSE,"None","MCy"
"CXCR2",10.3218708162163,0.293232750708057,0.588422552165672,0.46003944987498,"Middle",FALSE,"None","MCy"
"NFATC2",7.58827735791916,-0.185547460910994,0.549015174191689,0.416395924322009,"Middle",FALSE,"None","MCy"
"CEACAM3",7.08395354559613,-0.0885801894907718,0.166152951774711,0.0701294926321831,"Middle",FALSE,"None","MCy"
"SIRPA",9.12957095236382,0.156370637369886,0.576302073367427,0.44831810642479,"Middle",FALSE,"None","MCy"
"GZMH",10.5316668247658,0.251399534489394,0.609308103603296,0.481116009078966,"Middle",FALSE,"None","MCy"
"MAFK",7.07568322033958,-0.066553325534267,0.166846958536257,0.0708557862874756,"Middle",FALSE,"None","MCy"
"PTGFR",7.59329405677337,-0.200964415133,0.589917179766131,0.461974103115554,"Middle",FALSE,"None","MCy"
"MAP2K4",10.5824152410022,0.115597776726263,0.616252567249103,0.493002053799282,"Middle",FALSE,"None","MCy"
"STAT4",7.7410813582225,-0.176528321053991,0.604399341679934,0.475670131244208,"Middle",FALSE,"None","MCy"
"IFNAR1",8.59333631268122,0.120423267794491,0.615822143055729,0.491857945427628,"Middle",FALSE,"None","MCy"
"KIR3DL3",7.338646041709,0.206587499765248,0.519362075925445,0.387835316437832,"Middle",FALSE,"None","MCy"
"HLA-DMA",8.53679119345682,-0.167206273922091,0.614284129479305,0.489831760389992,"Middle",FALSE,"None","MCy"
"LTF",8.58240637534883,0.356879932255727,0.587205435215033,0.458325281252253,"Middle",FALSE,"None","MCy"
"BLNK",7.70550016218203,-0.171189677703275,0.616367041122736,0.493894109574972,"Middle",FALSE,"None","MCy"
"C1QBP",8.41631730889516,-0.17505050616092,0.632940794700405,0.512106642984874,"Middle",FALSE,"None","MCy"
"CASP2",8.36430395870473,-0.146508974713628,0.645712878077087,0.524956183995138,"Middle",FALSE,"None","MCy"
"CD48",12.6373144072582,-0.0586380217520119,0.774639331349421,0.692145272686236,"Middle",FALSE,"None","MCy"
"CD59",8.00667440366672,0.197658601278578,0.611657686065551,0.484559985064917,"Middle",FALSE,"None","MCy"
"C4B",7.59553300546569,0.16190998502598,0.612302501659257,0.486661209110994,"Middle",FALSE,"None","MCy"
"PSMB7",9.507549277176,-0.108334471806723,0.620963499306825,0.499190137754447,"Middle",FALSE,"None","MCy"
"ELK1",7.33965655470278,-0.223050839113657,0.535746847184961,0.403285871565918,"Middle",FALSE,"None","MCy"
"MAP4K4",9.39432427797382,-0.143677188677952,0.625837800233889,0.504734122006812,"Middle",FALSE,"None","MCy"
"CD7",8.76496413375644,-0.161753557515475,0.646021012791745,0.527641045268473,"Middle",FALSE,"None","MCy"
"CD58",10.0317413166636,-0.0927725095251404,0.638297043089262,0.517269292061947,"Middle",FALSE,"None","MCy"
"FYN",9.65970797540781,-0.118782019523072,0.627290944234771,0.506720736771465,"Middle",FALSE,"None","MCy"
"CCL7",7.65067158636127,0.197214666085809,0.646021012791745,0.527723658501308,"Middle",FALSE,"None","MCy"
"IL13",7.07414105662614,-0.0612770986352809,0.17784378955369,0.0766806988725002,"Middle",FALSE,"None","MCy"
"PRF1",8.96201962337492,0.203566168276661,0.656597071974285,0.540626680041165,"Middle",FALSE,"None","MCy"
"IRAK3",9.2792099152846,0.163243483127502,0.651435736991044,0.534684916595246,"Middle",FALSE,"None","MCy"
"PTPRC",13.29428770352,0.00526495076350031,0.977073200189663,0.971146984972739,"Middle",FALSE,"None","MCy"
"EGR1",7.49426030892256,-0.218706313751936,0.477296237864826,0.345884806141004,"Middle",FALSE,"None","MCy"
"CCR1",8.04159438799956,0.222476089831892,0.652339757419109,0.536274112267917,"Middle",FALSE,"None","MCy"
"USP9Y",9.85357297502484,-0.0744844543338647,0.651435736991044,0.533997072955962,"Middle",FALSE,"None","MCy"
"TNFRSF14",7.39783832553744,-0.180296562553401,0.528522635391639,0.396048780027241,"Middle",FALSE,"None","MCy"
"ZEB1",7.835442952295,0.125425801389957,0.663452669780563,0.547133045857997,"Middle",FALSE,"None","MCy"
"HMGB2",9.18164246764571,0.132268648433747,0.680092532131174,0.566154952072834,"Middle",FALSE,"None","MCy"
"IL7",7.85237878851078,-0.124372675720533,0.689768264333112,0.577792896746568,"Middle",FALSE,"None","MCy"
"IRF8",8.47508163453941,-0.133556377787091,0.691288563193289,0.582532931893178,"Middle",FALSE,"None","MCy"
"CIITA",8.15908163960855,-0.137279623976053,0.691288563193289,0.583844516900528,"Middle",FALSE,"None","MCy"
"MAP4K1",8.41037185487915,-0.10864878107172,0.691288563193289,0.583330061844102,"Middle",FALSE,"None","MCy"
"CYSLTR1",8.87460930018231,0.129344068638272,0.691288563193289,0.583421235305488,"Middle",FALSE,"None","MCy"
"LILRA3",8.20260329736048,0.174272983304267,0.68726730422298,0.573020271832667,"Middle",FALSE,"None","MCy"
"BCL2L11",8.21369977018923,-0.087884370750599,0.695010908553141,0.588502743346296,"Middle",FALSE,"None","MCy"
"MUC1",7.34848130881155,0.199891435946167,0.575140054643604,0.446667211268669,"Middle",FALSE,"None","MCy"
"PTK2",8.24676552660628,0.124467725934046,0.708049174636876,0.605979748163249,"Middle",FALSE,"None","MCy"
"CD3G",9.50685096950278,-0.139292088345936,0.680092532131174,0.564691775614909,"Middle",FALSE,"None","MCy"
"TNFSF15",7.15605384591908,-0.124338530515914,0.346400295429072,0.225525403668642,"Middle",FALSE,"None","MCy"
"TRAF3",8.39113019112155,-0.0978736679325767,0.721028362151069,0.624959620497759,"Middle",FALSE,"None","MCy"
"CD3E",10.0858464523474,-0.127363287662615,0.702966319704364,0.597977843384881,"Middle",FALSE,"None","MCy"
"CD55",10.230963377171,0.113213818514184,0.691288563193289,0.584139499731944,"Middle",FALSE,"None","MCy"
"REPS1",8.55184993319785,-0.0891931784334972,0.722371762364536,0.628255680333681,"Middle",FALSE,"None","MCy"
"IL2RG",9.00893963251409,-0.114161922418388,0.702966319704364,0.596816378768309,"Middle",FALSE,"None","MCy"
"CD47",10.6859467912245,-0.0706134567287453,0.73028821169,0.638634950969498,"Middle",FALSE,"None","MCy"
"SDHA",8.80969333949722,-0.0901175631168556,0.723806565830853,0.631685730179654,"Middle",FALSE,"None","MCy"
"IKZF1",9.80965528994762,0.0780936628451663,0.702966319704364,0.597791557640398,"Middle",FALSE,"None","MCy"
"IL18",7.99332081232798,0.131841946998996,0.720470963341127,0.623160599461286,"Middle",FALSE,"None","MCy"
"CDC42",12.3461768916179,0.0131052727513215,0.945063424999502,0.913152192467051,"Middle",FALSE,"None","MCy"
"CHUK",8.64373759732617,0.0641669242922216,0.736265770740106,0.645427786038405,"Middle",FALSE,"None","MCy"
"HPRT1",8.3703189698855,0.093678958494495,0.739125880362879,0.649854832474895,"Middle",FALSE,"None","MCy"
"ATG16L1",7.35282477117806,-0.140257792286223,0.600479712263714,0.471805488207204,"Middle",FALSE,"None","MCy"
"ITGA5",9.54298656479345,-0.133196407442444,0.705266560587122,0.601766402994467,"Middle",FALSE,"None","MCy"
"IL22",7.10240502817691,-0.101079306438024,0.237133762673987,0.112992057930862,"Middle",FALSE,"None","MCy"
"SLAMF7",8.22997833736482,0.122368659846609,0.746380767602857,0.65817213143161,"Middle",FALSE,"None","MCy"
"MAP2K1",8.28242481435407,0.0998988875740405,0.749474331028047,0.662846778480649,"Middle",FALSE,"None","MCy"
"NFKBIZ",8.90420168122199,0.0921359396408441,0.736312979786017,0.646425421214737,"Middle",FALSE,"None","MCy"
"LTB",8.38218003995218,-0.096138087530969,0.760244918919403,0.673359785328614,"Middle",FALSE,"None","MCy"
"MAP2K6",7.8761212276694,0.0959864015902507,0.771954993911205,0.687741721848165,"Middle",FALSE,"None","MCy"
"LTB4R",7.69018784417848,0.120171634842984,0.716637969917589,0.61519181573445,"Middle",FALSE,"None","MCy"
"TYROBP",11.6115841749856,0.0298270885819232,0.946217591331248,0.915496240963351,"Middle",FALSE,"None","MCy"
"CSF2",7.08242951953229,-0.078766400215109,0.202750431084533,0.0889995398786652,"Middle",FALSE,"None","MCy"
"CASP8",9.94120910045917,-0.057160574813846,0.764034392512342,0.678700681140834,"Middle",FALSE,"None","MCy"
"MS4A2",7.47872153186879,-0.146306728017932,0.7099720150335,0.608547441457286,"Middle",FALSE,"None","MCy"
"ERCC3",8.30474365978374,-0.0621118262508062,0.813693286382889,0.74077791396676,"Middle",FALSE,"None","MCy"
"HLA-DRB1",11.2410317068335,-0.0228547759019886,0.954561846584091,0.930301884231378,"Middle",FALSE,"None","MCy"
"ICAM2",9.02941045425548,-0.0889556560053499,0.774639331349421,0.692134455057578,"Middle",FALSE,"None","MCy"
"LILRA5",8.89228284059663,-0.108120947741005,0.832468758726097,0.75895203717626,"Middle",FALSE,"None","MCy"
"GZMA",8.12702641408276,0.31969826712213,0.62086692848475,0.498306184160488,"Middle",FALSE,"None","MCy"
"IL6ST",9.28233904843332,-0.086455847219062,0.778851601212856,0.696920458747607,"Middle",FALSE,"None","MCy"
"RAF1",8.6574538502495,-0.058967529748605,0.833874374735088,0.761447826759701,"Middle",FALSE,"None","MCy"
"GPI",9.15184409722163,-0.0862566692188587,0.810246354545651,0.736587595041501,"Middle",FALSE,"None","MCy"
"ILF3",8.8830401278445,-0.0591606715166328,0.834166650643268,0.763749985329226,"Middle",FALSE,"None","MCy"
"TRAF1",7.71737026755468,-0.0696781787432945,0.833874374735088,0.762399428329223,"Middle",FALSE,"None","MCy"
"MIF",8.42587635594436,-0.0469658313403318,0.8728181024689,0.820675722321407,"Middle",FALSE,"None","MCy"
"SMAD7",7.69957203786567,-0.0617939304245496,0.860365622232876,0.796676219028624,"Middle",FALSE,"None","MCy"
"HMGN1",10.6477205958005,-0.0382542165109037,0.87999596054118,0.831996180875297,"Middle",FALSE,"None","MCy"
"BCL2",8.58342275481466,0.0531573874336271,0.883003874278481,0.838280301425415,"Middle",FALSE,"None","MCy"
"PTGIR",7.6543158939809,0.0603236705076551,0.883003874278481,0.837177377052527,"Middle",FALSE,"None","MCy"
"DEFA1",9.39310939413119,0.112203065418351,0.913108400042848,0.871603472768173,"Middle",FALSE,"None","MCy"
"SMAD3",8.30358399349823,-0.034565534808765,0.92171198062338,0.882210038596664,"Middle",FALSE,"None","MCy"
"TIRAP",7.45676347580677,-0.0865434516953165,0.789677367078033,0.708658520325871,"Middle",FALSE,"None","MCy"
"CD14",8.1184433015764,-0.0419758529788368,0.916787575202104,0.876306045907466,"Middle",FALSE,"None","MCy"
"KLRC1",7.73300889949052,0.0690695502093712,0.859229743465335,0.794508542009505,"Middle",FALSE,"None","MCy"
"IRAK4",8.43335007969909,0.017500984358966,0.950567690792823,0.922174110418492,"Middle",FALSE,"None","MCy"
"KEAP1",7.13684214512851,0.13231536668042,0.341130076609608,0.219297906391891,"Middle",FALSE,"None","MCy"
"HSPB2",7.8891554020175,-0.018063602122238,0.964971776903768,0.949292055000608,"Middle",FALSE,"None","MCy"
"IRF3",10.2296040371376,-0.0299829875710618,0.878697955318991,0.829627809762216,"Middle",FALSE,"None","MCy"
"ZAP70",7.11950097427205,-0.118528407898227,0.229574744072985,0.104948454433365,"Middle",FALSE,"None","MCy"
"PECAM1",9.86731098235726,-0.0451021648246108,0.866538918671626,0.808275245954438,"Middle",FALSE,"None","MCy"
"ITLN2",7.44287309601163,0.0494772064044193,0.868188453395512,0.812940097270343,"Middle",FALSE,"None","MCy"
"PTGS2",8.52463173447114,0.0273942187358731,0.964844024517474,0.947301405889884,"Middle",FALSE,"None","MCy"
"EIF2A",9.09042934609501,-0.0386834768659003,0.866538918671626,0.809144782499869,"Middle",FALSE,"None","MCy"
"MAFF",7.76461217125286,0.0151820676493291,0.96867892549852,0.954840655134256,"Middle",FALSE,"None","MCy"
"NFKB1",9.07897855306227,-0.0269717454897922,0.929544151045476,0.893328145160587,"Middle",FALSE,"None","MCy"
"HDAC3",8.08927901862019,-0.0144887036490395,0.955294408772408,0.936684777432686,"Middle",FALSE,"None","MCy"
"IL21",7.93657044963498,0.0223994662728604,0.953969656797732,0.92795230252143,"Middle",FALSE,"None","MCy"
"DAXX",7.23918266506877,-0.167731610739541,0.372981836073103,0.25008526407638,"Middle",FALSE,"None","MCy"
"NT5E",7.43717642895796,0.0772357271525097,0.847708981583081,0.780552815509616,"Middle",FALSE,"None","MCy"
"MBP",7.10636652977282,-0.0924585872761439,0.230426578857103,0.106003680095538,"Middle",FALSE,"None","MCy"
"TUBB",8.99922677269761,-0.0228152866998119,0.949002191683948,0.9194229025925,"Middle",FALSE,"None","MCy"
"NEFL",7.09199329822869,-0.056160433299179,0.218262836251273,0.0983600054275218,"Middle",FALSE,"None","MCy"
"MAPK3",8.80716544651725,0.0101799076879914,0.964971776903768,0.949933255705267,"Middle",FALSE,"None","MCy"
"AIRE",7.07379029221118,-0.0553835735106976,0.215837243906167,0.0969866057032907,"Middle",FALSE,"None","MCy"
