"gene","avexpr","lfc","padj","pvalue","Comparison","Significant","Regulation","Species"
"MAPKAPK2",8.17842812288323,0.14039305000135,0.469229259876457,0.341257643546514,"Late",FALSE,"None","MCy"
"CD207",7.14481802969817,-0.115684876660571,0.248186357958659,0.119258379798316,"Late",FALSE,"None","MCy"
"CTSS",12.4205966883844,-0.137324559267183,0.535130622409756,0.403780378727361,"Late",FALSE,"None","MCy"
"CFP",9.64985379885269,0.16923304200346,0.456117261337335,0.328167484131018,"Late",FALSE,"None","MCy"
"LILRA2",10.1224700601291,0.394150790963316,0.461599388394154,0.333910206929277,"Late",FALSE,"None","MCy"
"CD3E",10.0858464523474,0.191849831913002,0.474355117496049,0.345601585604264,"Late",FALSE,"None","MCy"
"LILRA3",8.20260329736049,0.243338690556755,0.474793239797259,0.346537403592285,"Late",FALSE,"None","MCy"
"C8B",7.11767345060935,-0.120695266144138,0.218593138813323,0.10077995360874,"Late",FALSE,"None","MCy"
"MAP2K4",10.5824152410022,-0.129015576522177,0.485407987679889,0.358646785198764,"Late",FALSE,"None","MCy"
"CXCL3",8.05549567520798,-0.228171232872945,0.486276227772486,0.361233769202418,"Late",FALSE,"None","MCy"
"TAGAP",10.2167207438072,-0.164419161009153,0.485407987679889,0.359327990879918,"Late",FALSE,"None","MCy"
"TYK2",8.74488363650563,-0.0900855139498145,0.50818333630964,0.380147534693965,"Late",FALSE,"None","MCy"
"CFB",7.21808071427178,-0.18706797722767,0.319969072537049,0.16746433276939,"Late",FALSE,"None","MCy"
"PTPRC",13.29428770352,0.0767213312885477,0.645723671622343,0.529157969861946,"Late",FALSE,"None","MCy"
"NOTCH2",9.69151693421202,-0.126543976345941,0.493417245878511,0.367820128745799,"Late",FALSE,"None","MCy"
"SH2D1A",7.86775677939992,-0.179934822078252,0.523600521472296,0.3932064320761,"Late",FALSE,"None","MCy"
"EOMES",7.58242742221807,-0.200137802242097,0.493417245878511,0.367793227249555,"Late",FALSE,"None","MCy"
"RUNX1",8.42484177238351,-0.106679713817677,0.54711271044404,0.419216232677901,"Late",FALSE,"None","MCy"
"OAZ1",15.3630627954628,0.0301460883106515,0.940435266332983,0.913565687294898,"Late",FALSE,"None","MCy"
"LAIR1",7.86089764085562,-0.176439670435196,0.53604536526586,0.405166756603547,"Late",FALSE,"None","MCy"
"CD3D",10.7904452873397,0.182307046433291,0.561805846725343,0.435581935707831,"Late",FALSE,"None","MCy"
"CD48",12.6373144072582,0.0773791120621397,0.649869439570289,0.53339933221873,"Late",FALSE,"None","MCy"
"CD58",10.0317413166636,0.0992226883061029,0.53859172929881,0.409189820311434,"Late",FALSE,"None","MCy"
"NFATC4",7.15198971023578,-0.150207843903954,0.310605902443756,0.161192653801148,"Late",FALSE,"None","MCy"
"IFNA1/13",7.25738903528,-0.206781675449479,0.360087687301141,0.237544817278446,"Late",FALSE,"None","MCy"
"CYSLTR1",8.8746093001823,-0.149968189272849,0.575672895428076,0.449323909288667,"Late",FALSE,"None","MCy"
"IRF4",8.60379279631216,0.140523576837474,0.5777941619986,0.45197476991213,"Late",FALSE,"None","MCy"
"CCL13",7.30149077223863,-0.217151250098301,0.360087687301141,0.237277726956127,"Late",FALSE,"None","MCy"
"ETS1",10.7628764138914,-0.17436060987577,0.594964940775937,0.476744634362017,"Late",FALSE,"None","MCy"
"PLAUR",7.11878032638995,0.12400801874406,0.186769478141742,0.0810142931160282,"Late",FALSE,"None","MCy"
"CFH",7.48433420210317,-0.200859781443066,0.430862612848209,0.303842076333218,"Late",FALSE,"None","MCy"
"ITGAX",7.83911409131386,0.166734295952131,0.485407987679889,0.359243100150416,"Late",FALSE,"None","MCy"
"PTGER4",9.4977627499887,0.172136235405064,0.561378028599981,0.434521175383881,"Late",FALSE,"None","MCy"
"KIT",7.11993578797251,-0.0983718961788496,0.243801261357827,0.116146342812264,"Late",FALSE,"None","MCy"
"PTGS2",8.52463173447114,-0.25366026005093,0.588450557054997,0.466576251071538,"Late",FALSE,"None","MCy"
"MUC1",7.34848130881155,-0.197626058692009,0.382148948512404,0.258281931961676,"Late",FALSE,"None","MCy"
"IL1R1",7.712349174028,0.200246627086896,0.560082863049347,0.432791303265404,"Late",FALSE,"None","MCy"
"CASP3",9.72138614053732,0.134010624247932,0.575016437938225,0.44806475683498,"Late",FALSE,"None","MCy"
"CD2",7.52469501727261,-0.175080895609272,0.54802349021499,0.421337540528927,"Late",FALSE,"None","MCy"
"BCL2L11",8.21369977018923,0.0960484529068459,0.596869901163638,0.480596543794098,"Late",FALSE,"None","MCy"
"IKZF3",8.20772059965011,-0.151189781407492,0.600541713509942,0.485112916627511,"Late",FALSE,"None","MCy"
"TNFSF8",8.29373296688421,-0.137328967961831,0.594863991404815,0.475118642485664,"Late",FALSE,"None","MCy"
"LCK",8.90444245742091,0.123193237170851,0.592126719934819,0.471761827291854,"Late",FALSE,"None","MCy"
"STAT5B",9.45093429036903,0.129744676060433,0.586022091841746,0.460768675488708,"Late",FALSE,"None","MCy"
"CEACAM6",7.44611403120764,-0.207173207437459,0.466901449589978,0.338351959572997,"Late",FALSE,"None","MCy"
"JAK1",11.0231691459106,0.075075440941422,0.634723793290386,0.517670834008263,"Late",FALSE,"None","MCy"
"LTB4R",7.69018784417848,-0.154082002559845,0.542581330009059,0.412925531669232,"Late",FALSE,"None","MCy"
"IL2RG",9.0089396325141,0.127559747600142,0.595657825165959,0.478847004906141,"Late",FALSE,"None","MCy"
"KLRK1",9.01146341821669,-0.149895145717819,0.594964940775937,0.476606921280059,"Late",FALSE,"None","MCy"
"FN1",9.05361436589648,0.253094453433729,0.633443430441356,0.515803936216533,"Late",FALSE,"None","MCy"
"CD4",7.12107527490925,-0.0785338648757863,0.219745715110916,0.101882104278697,"Late",FALSE,"None","MCy"
"NFATC3",9.51015784566004,-0.10221382632275,0.645531434859684,0.528162083067014,"Late",FALSE,"None","MCy"
"SDHA",8.80969333949722,0.0908166806450108,0.677232009662612,0.562894137901392,"Late",FALSE,"None","MCy"
"SLC2A1",7.57777993012036,-0.129073841905413,0.586022091841746,0.459749707259741,"Late",FALSE,"None","MCy"
"NOTCH1",7.28011412841271,-0.116392349007366,0.335242556861107,0.197242860527244,"Late",FALSE,"None","MCy"
"BIRC2",9.36338251819184,0.0741750796500646,0.658253393610845,0.541990456557501,"Late",FALSE,"None","MCy"
"BATF3",8.44236999984287,0.0957904161568797,0.689407783836614,0.574804931458579,"Late",FALSE,"None","MCy"
"C1QB",7.09356912874655,0.0794424760012706,0.187074466481782,0.0813895406122037,"Late",FALSE,"None","MCy"
"ATG5",8.1593902816573,-0.0825612007169916,0.701642043165219,0.58956156094532,"Late",FALSE,"None","MCy"
"CARD9",7.76617726713025,0.123782839159237,0.588450557054997,0.466079162415718,"Late",FALSE,"None","MCy"
"PSMB5",8.71160926673647,0.0561563509250949,0.732212678004427,0.622953798892825,"Late",FALSE,"None","MCy"
"ALAS1",8.57691174111756,0.0681075070084063,0.735447592344758,0.62875606898628,"Late",FALSE,"None","MCy"
"MYC",8.34898002468153,0.10658151804841,0.735447592344758,0.629428523837916,"Late",FALSE,"None","MCy"
"PTPN6",9.46959204966199,0.0633853032133835,0.691411269003473,0.57737330645355,"Late",FALSE,"None","MCy"
"ARHGDIB",11.9147159583313,-0.00138070825652825,0.996263033183868,0.991087640803692,"Late",FALSE,"None","MCy"
"CD247",8.52950548961166,-0.101196833631862,0.755454766688045,0.656362647940652,"Late",FALSE,"None","MCy"
"CMA1",7.54067943752683,-0.142106961450293,0.670028797225591,0.555166717701204,"Late",FALSE,"None","MCy"
"IL21",7.93657044963498,0.0901987654174228,0.758265459174574,0.663405847000731,"Late",FALSE,"None","MCy"
"IL2RB",7.46270925460513,0.133476648897528,0.610193693109041,0.495287088562533,"Late",FALSE,"None","MCy"
"CHUK",8.64373759732618,-0.0485539511945525,0.769210191616707,0.67830353260746,"Late",FALSE,"None","MCy"
"SYK",10.4819494616085,0.068219214034805,0.758265459174574,0.663304859196024,"Late",FALSE,"None","MCy"
"CD44",11.0952665919151,0.0621186542250936,0.817368281097361,0.749431177213944,"Late",FALSE,"None","MCy"
"NFKB2",7.32961543313092,-0.165322418281602,0.485407987679889,0.358943254326921,"Late",FALSE,"None","MCy"
"CCR1",8.04159438799956,0.135868477671537,0.748189264420189,0.648106804374372,"Late",FALSE,"None","MCy"
"CD7",8.76496413375644,0.0883338347850398,0.769210191616707,0.678238189461791,"Late",FALSE,"None","MCy"
"BCL2L1",9.14326961579319,0.156690075722961,0.758265459174574,0.660068059773302,"Late",FALSE,"None","MCy"
"SMAD3",8.30358399349823,0.0686426966026943,0.804157899706395,0.725231333689491,"Late",FALSE,"None","MCy"
"GUSB",7.34312342966865,0.16520224631214,0.513196777909546,0.384564338771179,"Late",FALSE,"None","MCy"
"CD86",8.07483536549572,0.0954481852438089,0.747118734081534,0.644604117313337,"Late",FALSE,"None","MCy"
"BCL2",8.58342275481466,-0.0767458919332871,0.804157899706395,0.725830831553175,"Late",FALSE,"None","MCy"
"TLR1",10.2218036643546,-0.0902312882256382,0.769621450295044,0.679665696364454,"Late",FALSE,"None","MCy"
"CD3G",9.50685096950278,0.0874520828716445,0.758265459174574,0.66569798753508,"Late",FALSE,"None","MCy"
"IL10RA",9.85279162798665,0.0501914625018749,0.758661093108231,0.667030597447107,"Late",FALSE,"None","MCy"
"EIF2A",9.09042934609501,-0.0551529540121116,0.770337732411819,0.681298695808375,"Late",FALSE,"None","MCy"
"ITGAL",10.1325304115785,0.0549686276897212,0.775474507579615,0.687855959320619,"Late",FALSE,"None","MCy"
"LGALS3",11.2960057671999,-0.0458018489826166,0.912533095299494,0.881698616526348,"Late",FALSE,"None","MCy"
"TBX21",8.36053944254139,0.0589003545214108,0.83145603109022,0.76970536618891,"Late",FALSE,"None","MCy"
"TGFBR2",9.91882458126011,-0.0551705214189191,0.788704384244911,0.706761071596089,"Late",FALSE,"None","MCy"
"IRF8",8.47508163453941,0.0578379691669149,0.835628423119961,0.775940678611393,"Late",FALSE,"None","MCy"
"CLEC4E",8.94597884332813,0.0991030296875177,0.799534399539043,0.719580959585139,"Late",FALSE,"None","MCy"
"NOD2",8.75650066685079,-0.0349800963026112,0.848380574279153,0.792720352142345,"Late",FALSE,"None","MCy"
"GZMH",10.5316668247658,0.072083678932156,0.857232241073136,0.80759105014743,"Late",FALSE,"None","MCy"
"CCL5",8.71759251247825,0.0711677403266489,0.816074131055124,0.747184756355665,"Late",FALSE,"None","MCy"
"IL13RA1",9.46329420829553,0.0660340802309989,0.80593923212659,0.729532006223679,"Late",FALSE,"None","MCy"
"LILRB2",8.49096763413453,-0.0594106954624518,0.857232241073136,0.806668442142205,"Late",FALSE,"None","MCy"
"CD68",8.53556643835824,-0.0463561655950322,0.862402964493067,0.816934517349822,"Late",FALSE,"None","MCy"
"ITGB1",10.4915768395055,-0.0278447097528396,0.862402964493067,0.817602810493427,"Late",FALSE,"None","MCy"
"DAXX",7.23918266506877,-0.140491148808154,0.341799082649268,0.218874400081467,"Late",FALSE,"None","MCy"
"ICAM1",7.86221411372008,0.0555038192580994,0.816074131055124,0.746234172607535,"Late",FALSE,"None","MCy"
"ROCK2",8.85842543863344,0.0344001620876941,0.882834396087579,0.841559021725043,"Late",FALSE,"None","MCy"
"MAPK1",9.95732602978912,0.029538464807203,0.830215754747668,0.766601820292976,"Late",FALSE,"None","MCy"
"KLRD1",8.94961679465806,0.0638561260542225,0.818555103486045,0.752645471776779,"Late",FALSE,"None","MCy"
"CD47",10.6859467912245,-0.0217558857653373,0.898748042300726,0.862564679558749,"Late",FALSE,"None","MCy"
"C1QBP",8.41631730889516,0.0205701189928682,0.951260223251447,0.926552165504656,"Late",FALSE,"None","MCy"
"PTPN22",9.05870318638922,-0.0537203877253738,0.83145603109022,0.770986501556386,"Late",FALSE,"None","MCy"
"PRDM1",8.82585684892392,0.0137942649021756,0.958727938233854,0.935071015082629,"Late",FALSE,"None","MCy"
"ICOS",8.3225256832778,0.00831690616846892,0.984642322077829,0.97441227197832,"Late",FALSE,"None","MCy"
"TLR5",8.6533593402951,0.0120918520707729,0.974879525904299,0.959686598227868,"Late",FALSE,"None","MCy"
"TNFSF13",8.44969513792896,-0.0239115127427123,0.948122001327986,0.922264128564495,"Late",FALSE,"None","MCy"
"CD36",7.92093921173871,-0.0609274836238178,0.886779010177445,0.846470873351197,"Late",FALSE,"None","MCy"
"NFKBIZ",8.90420168122199,-0.0194753752130286,0.936131053051313,0.908168696921209,"Late",FALSE,"None","MCy"
"RNASEL",7.89889904727684,0.0948306871297842,0.735447592344758,0.627732188172724,"Late",FALSE,"None","MCy"
"MAPK3",8.80716544651725,0.00205233074840372,0.99441449170235,0.987957254743244,"Late",FALSE,"None","MCy"
"SIRPA",9.12957095236382,-0.02233004594056,0.92760564572407,0.897488579304458,"Late",FALSE,"None","MCy"
"TGFBI",8.22528967629636,-0.00161483182052002,0.997294443090467,0.99521698197669,"Late",FALSE,"None","MCy"
"CTNNB1",8.91907799543148,0.00127453889027684,0.996925999222802,0.993041871953103,"Late",FALSE,"None","MCy"
"IL6ST",9.28233904843332,-0.0282384223123771,0.912533095299494,0.879078834486638,"Late",FALSE,"None","MCy"
"HLA-C",7.88666982016017,0.00291694549093169,0.997294443090467,0.995999255502038,"Late",FALSE,"None","MCy"
"ZEB1",7.835442952295,-0.0259384801059603,0.912533095299494,0.879410349393251,"Late",FALSE,"None","MCy"
"KLRC1",7.73300889949052,-0.0349972460987882,0.907951038062681,0.872576322294005,"Late",FALSE,"None","MCy"
"FCGR3",10.2222023538352,0.0105105015875182,0.981036981454131,0.969570315437135,"Late",FALSE,"None","MCy"
"VCAM1",7.16141640571564,-0.130072702809492,0.362558821634978,0.240607217994122,"Late",FALSE,"None","MCy"
"NFE2L2",9.92052742872364,-0.00200348694133012,0.99410070621682,0.985063427069394,"Late",FALSE,"None","MCy"
"GRB2",9.77756542495995,-0.0002586034897476,0.998146357559285,0.998146357559285,"Late",FALSE,"None","MCy"
"BTK",7.9898606457225,0.029003128357699,0.887889503970736,0.848683993405794,"Late",FALSE,"None","MCy"
"LAIR2",7.1302068679942,-0.12095582722669,0.335242556861107,0.21117341935222,"Late",FALSE,"None","MCy"
"FADD",7.53277847635781,-0.0574111991771193,0.810456464052131,0.736778603683755,"Late",FALSE,"None","MCy"
"CHIT1",7.08032137187742,0.0539953214989568,0.224352529222191,0.104600724663333,"Late",FALSE,"None","MCy"
"DOCK9",7.19049000911809,-0.142041628002998,0.415010237552259,0.286734345945197,"Late",FALSE,"None","MCy"
"LTBR",7.42247469835694,0.105934460886199,0.459736817428579,0.331965805831545,"Late",FALSE,"None","MCy"
"IRGC",7.34246857371998,-0.115700185377928,0.645531434859684,0.527929985683002,"Late",FALSE,"None","MCy"
"CCL22",7.11695055814038,-0.0709869959762957,0.305720587918942,0.155242532306891,"Late",FALSE,"None","MCy"
"IL27",7.3654452421204,-0.140503265123225,0.502091013577625,0.37493809455472,"Late",FALSE,"None","MCy"
"IRAK2",7.36594767615299,-0.109998274226639,0.536105131733476,0.405908171169632,"Late",FALSE,"None","MCy"
"PTGER3",7.12478639307889,-0.0828140294921882,0.335242556861107,0.210499488878345,"Late",FALSE,"None","MCy"
"TBP",7.3757995903055,-0.072248740055608,0.777021496431203,0.692302580860189,"Late",FALSE,"None","MCy"
"TIGIT",7.41056994575506,-0.042197277791729,0.88228336446959,0.839887930072999,"Late",FALSE,"None","MCy"
"BCL3",7.54517150525347,0.0410977794556269,0.848380574279153,0.791462369398246,"Late",FALSE,"None","MCy"
"MAF",7.45038557875216,0.0832107544933534,0.732212678004427,0.62109410263438,"Late",FALSE,"None","MCy"
"EGR1",7.49426030892256,-0.00348258520397149,0.99441449170235,0.986807256388855,"Late",FALSE,"None","MCy"
"IL6",7.1374194216569,0.174709515572721,0.31045552043696,0.159007323813464,"Late",FALSE,"None","MCy"
"LILRA1",7.77224858404818,0.0644273020207962,0.770703464958003,0.682623068962802,"Late",FALSE,"None","MCy"
"CCL20",7.24655984078742,-0.0955779757126072,0.436216567501313,0.31045023245548,"Late",FALSE,"None","MCy"
"IL11",7.10135294960769,0.0708466282658051,0.257483528381359,0.125633357791885,"Late",FALSE,"None","MCy"
"IL29",7.19790729502793,-0.123428832819074,0.341799082649268,0.220512866214331,"Late",FALSE,"None","MCy"
"MEF2C",7.12820057038688,-0.0966183256759239,0.335242556861107,0.205818507838643,"Late",FALSE,"None","MCy"
"NCF4",7.52897652602195,-0.0520123771837957,0.796702887028232,0.71518831816118,"Late",FALSE,"None","MCy"
"CCRL1",7.10351675886711,-0.0482895849515597,0.335242556861107,0.187040081786504,"Late",FALSE,"None","MCy"
"HAVCR2",7.30627595030329,0.0683196996910418,0.719323619418983,0.608274226007228,"Late",FALSE,"None","MCy"
"CCL8",7.45885618898456,0.159498494405466,0.372178651103311,0.247957984436362,"Late",FALSE,"None","MCy"
"IL4R",7.42580400444715,0.0491741463059032,0.809130797832656,0.734522633357177,"Late",FALSE,"None","MCy"
"MAP3K7",7.16821960283053,-0.1113232052706,0.476972452822075,0.349366835573572,"Late",FALSE,"None","MCy"
"GZMM",7.11639987791243,-0.0650220351673987,0.35407896699273,0.231760778395242,"Late",FALSE,"None","MCy"
"MSR1",7.17477170202692,0.100160087066305,0.310605902443756,0.161353715555198,"Late",FALSE,"None","MCy"
"NOD1",7.45873635771604,0.041326413962306,0.83145603109022,0.770806170153636,"Late",FALSE,"None","MCy"
"TCF7",7.08352091921153,-0.0499036872834244,0.310411147089746,0.158430624423727,"Late",FALSE,"None","MCy"
"IRAK1",7.48233382963767,0.0339714943690499,0.848380574279153,0.79178856244853,"Late",FALSE,"None","MCy"
"RORC",7.084766059802,-0.0492976990160532,0.319969072537049,0.167217756726085,"Late",FALSE,"None","MCy"
"EGR2",7.18300633521242,0.100967338445829,0.335242556861107,0.190915448010413,"Late",FALSE,"None","MCy"
"IFNB1",7.13408537681921,-0.072671887402862,0.341799082649268,0.219609690984039,"Late",FALSE,"None","MCy"
"AGER",7.10806387859505,-0.0568437861157278,0.335242556861107,0.204500785869736,"Late",FALSE,"None","MCy"
"TAL1",7.28152597640534,0.0957930325039005,0.739587312103768,0.634326828867849,"Late",FALSE,"None","MCy"
"CD69",7.25997957760743,0.102786032959126,0.481454288975968,0.353274900352496,"Late",FALSE,"None","MCy"
"DUSP4",7.25429856629081,0.092825619776681,0.54802349021499,0.42085112727531,"Late",FALSE,"None","MCy"
"IKBKG",7.16760545040812,-0.071672455226925,0.430862612848209,0.303821156545066,"Late",FALSE,"None","MCy"
"SLAMF1",7.19030375503807,-0.0850142662872022,0.55858729684231,0.430910200421211,"Late",FALSE,"None","MCy"
"KIR3DS1",7.08400395591719,-0.0433316432775177,0.335242556861107,0.199850493373507,"Late",FALSE,"None","MCy"
"HDAC4",7.28121265677534,-0.0601375017749293,0.732212678004427,0.623807164637538,"Late",FALSE,"None","MCy"
"PLAU",7.10598380793271,-0.0444543741828571,0.422329807291127,0.296727825642207,"Late",FALSE,"None","MCy"
"KIR2DL4",7.08446134715282,-0.041691693140411,0.344756748179155,0.22297254622496,"Late",FALSE,"None","MCy"
"PMCH",7.0728330834351,0.0360001842525319,0.335242556861107,0.193914765692163,"Late",FALSE,"None","MCy"
"IL23R",7.09751691125358,-0.0456472603802931,0.40104583943698,0.272919506318153,"Late",FALSE,"None","MCy"
"TRAF2",7.21672365171632,-0.0548532633745156,0.758265459174574,0.664883614320714,"Late",FALSE,"None","MCy"
"DEFB103A",7.10354680822314,-0.0380331928668332,0.452860225523492,0.323471589659637,"Late",FALSE,"None","MCy"
"ALOX12",7.07225937869286,0.0345880723403438,0.335242556861107,0.213336172547977,"Late",FALSE,"None","MCy"
"ALOX15",7.07225937869286,0.0345880723403438,0.335242556861107,0.213336172547977,"Late",FALSE,"None","MCy"
"B3GAT1",7.07225937869286,0.0345880723403438,0.335242556861107,0.213336172547977,"Late",FALSE,"None","MCy"
"C1R",7.07225937869286,0.0345880723403438,0.335242556861107,0.213336172547977,"Late",FALSE,"None","MCy"
"C1S",7.07225937869286,0.0345880723403438,0.335242556861107,0.213336172547977,"Late",FALSE,"None","MCy"
"C8G",7.07225937869286,0.0345880723403438,0.335242556861107,0.213336172547977,"Late",FALSE,"None","MCy"
"CCBP2",7.07225937869286,0.0345880723403438,0.335242556861107,0.213336172547977,"Late",FALSE,"None","MCy"
"CCL11",7.07225937869286,0.0345880723403438,0.335242556861107,0.213336172547977,"Late",FALSE,"None","MCy"
